prompt,response,originality,elaboration,dissimilarity,elaboration_SW,flexibility,flexibility_augmented
brick,resource,1.4,1,0.39906954765319824,1,0,0.0
brick,strong,1.7,1,0.3915848135948181,1,0,0.0
brick,smashing things,1.3,2,0.3046036958694458,2,0,0.0
brick,A work of art,1.4,4,0.31565970182418823,2,1,0.7612293144208038
brick,foot rest,1.9,2,0.3046274185180664,2,0,0.0
brick,chopping in half,2.0,3,0.31588834524154663,2,0,0.0
brick,put over a fire and use as a hot surface to cook something on,2.2,14,0.34146660566329956,7,3,2.421985815602837
brick,stack them,1.3,2,0.330294132232666,1,1,0.8473488686254644
brick,propter  hold items up,1.0,4,0.29566097259521484,3,1,0.8134076325565687
brick,stand on it if you can't reach something,1.5,9,0.3128146529197693,5,3,2.411685241472475
brick,A blade sharpener,2.2,3,0.3154442310333252,2,0,0.0
brick,house for bugs,2.7,3,0.335274875164032,2,1,0.9035798716649781
brick,to give an object weight,1.7,5,0.2910500764846802,3,2,1.660756501182033
brick,a like the blackberry game,1.4,5,0.3216559886932373,3,1,0.7612293144208038
brick,a tool of punishment (making person to hold it),1.8,11,0.3269078731536865,7,2,1.7369132049983114
brick,lift as a weight,1.2,4,0.3559749722480774,2,1,1.6946977372509289
brick,flowerpot,1.8,1,0.360970139503479,1,0,0.0
brick,step on to reach high place,1.5,6,0.3215436339378357,4,1,0.8473488686254644
brick,could be placed around a bonfire to keep it from spreading,1.0,11,0.33934271335601807,6,3,2.435663627152989
brick,a new fashion statement,1.8,4,0.3506220579147339,3,0,0.0
brick,level an object,1.5,3,0.32614803314208984,2,1,0.8134076325565687
brick,you can use a form of support,1.0,7,0.4080643057823181,3,1,0.7612293144208038
brick,glue photographs to it as a picture frame,3.8,8,0.3292185068130493,4,1,0.7509287402904424
brick,Used as accents around other objects or structures...for additional support or design.,1.8,15,0.3684331178665161,10,1,0.7612293144208038
brick,office building,1.0,2,0.3577128052711487,2,1,0.8134076325565687
brick,people that are in the armed forces can use bricks to help members gain strength and endurance,2.0,17,0.40136128664016724,10,1,0.7612293144208038
brick,exercise weights,1.0,2,0.3696718215942383,2,1,0.7509287402904424
brick,You can use a as a weapon,1.4,7,0.35540056228637695,2,2,1.512158054711246
brick,as a step in a kitchen,1.7,6,0.29031646251678467,2,0,0.0
brick,set plants on,2.7,3,0.29723602533340454,2,0,0.0
brick,driveway,1.1,1,0.382396399974823,1,0,0.0
brick,a tool of express a burden on my shoulder,2.2,9,0.35333919525146484,4,1,0.9235055724417427
brick,gate,1.0,1,0.38639718294143677,1,0,0.0
brick,breaking a glass,1.2,3,0.28984248638153076,2,0,0.0
brick,grinding,3.0,1,0.37522363662719727,1,0,0.0
brick,use as a weight,1.6,4,0.30101287364959717,2,2,1.6085781830462682
brick,make a walk way,1.0,4,0.27935200929641724,3,1,0.7612293144208038
brick,breaking them up and using the small pieces,2.0,8,0.30276572704315186,4,1,0.8134076325565687
brick,decorate to show off,1.4,4,0.28980696201324463,2,0,0.0
brick,pranking by putting them in someone's bookbag,4.7,8,0.3163521885871887,5,0,0.0
brick,build tree houses,1.0,3,0.27378398180007935,3,1,0.7509287402904424
brick,weight (for holding light materials down),1.0,8,0.3299395442008972,6,1,0.8473488686254644
brick,medicinal purposes,3.0,2,0.3534506559371948,2,0,0.0
brick,hit someone in the head,1.3,5,0.39214086532592773,3,1,0.7509287402904424
brick,conceal things,2.2,2,0.3037434220314026,2,0,0.0
brick,use a as an alternative for a hammer,1.0,8,0.3428109884262085,3,1,0.7612293144208038
brick,heat sink,1.8,2,0.3423185348510742,2,0,0.0
brick,as an excercise weight,2.3,4,0.3735330104827881,2,1,0.8473488686254644
brick,holding a bed up,1.3,4,0.2800890803337097,2,1,0.9035798716649781
brick,build a puzzle,3.0,3,0.29050981998443604,2,1,0.7509287402904424
brick,window holder-open,1.5,2,0.3074180483818054,2,1,0.9035798716649781
brick,hide-a-key,2.3,1,0.3660992980003357,1,0,0.0
brick,hit together,1.3,2,0.3324950933456421,2,0,0.0
brick,"you could use it in the saying ""oh my god he just a",1.4,14,0.3878641724586487,6,2,2.27338736913205
brick,build a house/other structure,1.0,4,0.3046693205833435,3,1,0.7509287402904424
brick,to use as a weapon,2.4,5,0.2995574474334717,2,2,1.512158054711246
brick,throw it at someone you hate,1.3,6,0.3329341411590576,3,2,2.3492063492063493
brick,bridges,1.1,1,0.3999733328819275,1,0,0.0
brick,as a stepping device,1.4,4,0.3034331202507019,2,0,0.0
brick,to keep books on a shelf,1.5,6,0.2875758409500122,3,1,0.9235055724417427
brick,a speed bump,2.5,3,0.28396230936050415,2,0,0.0
brick,to put in a suitcase so someone else can carry it for you because it is too heavy for yourself,3.0,20,0.3957003951072693,6,2,2.3152651131374533
brick,build a wall,1.0,3,0.27060776948928833,2,1,1.5018574805808849
brick,stacking,1.3,1,0.32831984758377075,1,0,0.0
brick,use it for steps,1.0,4,0.27795833349227905,2,2,1.512158054711246
brick,beat someone in the head,1.8,5,0.36501961946487427,3,1,0.7509287402904424
brick,use as a lifting weight,1.0,5,0.32885241508483887,3,2,1.6085781830462682
brick,grind something down (like sand paper),2.0,8,0.2943883538246155,7,1,0.8473488686254644
brick,make art,1.7,2,0.32031768560409546,2,1,1.5224586288416075
brick,to stabilize a table,1.7,4,0.27507394552230835,2,1,0.8134076325565687
brick,a weight (a paperweight),1.3,6,0.3413168787956238,4,1,0.8473488686254644
brick,Run with it,2.0,3,0.3218192458152771,1,1,0.7509287402904424
brick,you can use it for a fire place,1.0,8,0.31868940591812134,3,3,2.3595069233367107
brick,A projectile in a throwing game,1.4,6,0.3187454342842102,3,0,0.0
brick,you could use it to kill bugs by throwing the on them,1.4,12,0.35928529500961304,5,2,2.27338736913205
brick,ceiling,1.4,1,0.36790531873703003,1,0,0.0
brick,hold up a table that's uneven,1.3,7,0.3072851300239563,4,1,1.6268152651131373
brick,decorate and put in a garden as art,1.4,8,0.28977441787719727,4,3,2.3255656872678148
brick,throw as a weapon,1.3,4,0.29991912841796875,2,2,1.598277608915907
brick,use it as a step-stool to get osmething slightly out of your reach,2.0,13,0.33817607164382935,6,3,2.3595069233367107
brick,drum pad,2.7,2,0.32487618923187256,2,0,0.0
brick,step stool,1.7,2,0.31964796781539917,2,0,0.0
brick,a pillow,2.2,2,0.3021906018257141,1,0,0.0
brick,hold up a leaning desk,1.7,5,0.2887575030326843,3,1,0.8134076325565687
brick,A shovel,2.2,2,0.2806668281555176,1,0,0.0
brick,fetch toy (for larger animal),2.3,7,0.32391291856765747,6,0,0.0
brick,pyramid,1.2,1,0.3867408037185669,1,0,0.0
brick,exfoliator,3.6,1,0.32713425159454346,1,0,0.0
brick,lift weights,1.4,2,0.38250118494033813,2,1,0.8473488686254644
brick,an organizer for a desk,3.2,5,0.2783769369125366,2,0,0.0
brick,uses pieces to create a work of art,1.4,8,0.3425483703613281,5,1,0.7612293144208038
brick,food (sucking for mineral content),2.7,7,0.3291829228401184,6,0,0.0
brick,as a step stool,1.4,4,0.2898547649383545,2,0,0.0
brick,emergency break for a car,1.3,5,0.31209832429885864,3,2,1.660756501182033
brick,A could be used as a weight to gain arm  muscles,1.4,11,0.3715999126434326,6,2,2.3698074974670718
brick,monuments,1.7,1,0.3986990451812744,1,0,0.0
brick,chimney,1.1,1,0.39584386348724365,1,0,0.0
brick,window holder,2.2,2,0.3099015951156616,2,2,1.8270854441067208
brick,i used a cinder block as a teething toy,4.5,9,0.33097028732299805,5,2,1.512158054711246
brick,streets,1.0,1,0.3872986435890198,1,0,0.0
brick,bookends,1.6,1,0.29693877696990967,1,0,0.0
brick,You could use it to weigh something down,1.3,8,0.31613266468048096,4,3,3.120736237757514
brick,put it under a car tire to keep the car from rolling back,1.3,13,0.3550570607185364,7,5,5.162276258020939
brick,use it to decorate a yard,1.0,6,0.26894575357437134,3,2,1.512158054711246
brick,making steps,1.3,2,0.3041325807571411,2,0,0.0
brick,cooking,1.9,1,0.34834492206573486,1,0,0.0
brick,build a building,1.2,3,0.2726020812988281,2,2,1.564336372847011
brick,weight for a hot air ballon,1.7,6,0.3197179436683655,4,1,0.8473488686254644
brick,step exerciser,3.3,2,0.3173811435699463,2,0,0.0
brick,baton for relay races,2.2,4,0.350385844707489,3,0,0.0
brick,to make roads,1.0,3,0.27420574426651,2,1,0.7612293144208038
brick,table leg,1.5,2,0.3566412329673767,2,1,0.8134076325565687
brick,mashed potato smasher,3.0,3,0.33840733766555786,3,0,0.0
brick,to make a brick stove,1.8,5,0.2725065350532532,3,1,1.5224586288416075
brick,toys,2.5,1,0.3710104823112488,1,0,0.0
brick,Using it to build something,1.7,5,0.2734944224357605,3,2,2.3492063492063493
brick,collection piece,2.0,2,0.34485960006713867,2,0,0.0
brick,to balance on your head,1.8,5,0.30243921279907227,2,0,0.0
brick,balance a table or chair,1.8,5,0.3005990982055664,3,2,1.7169875042215468
brick,use as a stepping stool to get up higher,1.7,9,0.31982117891311646,5,2,1.6085781830462682
brick,to break up ice,2.0,4,0.27807682752609253,2,1,0.8134076325565687
brick,a frame,2.2,2,0.3115358352661133,1,0,0.0
brick,build steps,1.0,2,0.30002838373184204,2,1,0.7509287402904424
brick,marker,1.7,1,0.38083505630493164,1,0,0.0
brick,a bridge,1.0,2,0.3032926917076111,1,0,0.0
brick,build different shapes maybe as types of artwork,1.7,8,0.3302817940711975,6,1,0.7509287402904424
brick,run,2.0,1,0.38238298892974854,1,0,0.0
brick,use it as weight,1.3,4,0.2854735851287842,2,3,2.3595069233367107
brick,build something,1.0,2,0.28403449058532715,2,2,1.598277608915907
brick,to cover up holes along the bottom of a fence to keep dogs from getting out,2.3,16,0.3550911545753479,8,1,0.9235055724417427
brick,mortaring,1.5,1,0.3184739947319031,1,0,0.0
brick,a self-defense mechanism,1.7,3,0.3078446388244629,2,0,0.0
brick,borders,1.0,1,0.39855408668518066,1,0,0.0
brick,harm someone,1.4,2,0.31169891357421875,2,1,0.7509287402904424
brick,You can use to make door knobs but it will be probably uncomfortable to turn.,3.8,16,0.3645619750022888,8,3,3.1968929415737923
brick,flyswatter,2.5,1,0.32069647312164307,1,0,0.0
brick,building something,1.0,2,0.28809571266174316,2,2,1.660756501182033
brick,to be a pencil holder (put holes in it),1.5,11,0.2941683530807495,6,1,0.9235055724417427
brick,use as weights while exercising,1.7,5,0.32257604598999023,3,1,0.7612293144208038
brick,planter,2.8,1,0.33110344409942627,1,0,0.0
brick,exercise weight,2.5,2,0.36507105827331543,2,2,1.598277608915907
brick,prop it against the gas pedal of a car so the car will go without anyone inside,1.4,17,0.3708111643791199,9,3,2.52178318135765
brick,make powder (break it down),2.0,7,0.3071112036705017,5,2,1.512158054711246
brick,engrave your name on it,2.0,5,0.3092917203903198,2,1,0.7509287402904424
brick,flower pot,1.8,2,0.32547593116760254,2,1,0.7509287402904424
brick,name it and put it next to your pet rock,2.7,10,0.3301398754119873,5,2,1.564336372847011
brick,A massage stone,2.2,3,0.26558440923690796,2,0,0.0
brick,back scratcher,2.6,2,0.2850586175918579,2,0,0.0
brick,towel weight at the beach,1.4,5,0.3132016658782959,3,1,0.8473488686254644
brick,you can decorate it and give it as a present or decorate it as a plaque outside,2.2,17,0.3685954213142395,6,2,1.6744343127321852
brick,use it as a weapon,1.2,5,0.3111710548400879,2,2,2.263086795001689
brick,substitute for sandpaper or other abrasive material,2.5,7,0.3790420889854431,4,0,0.0
brick,paint it,2.2,2,0.30418848991394043,1,2,1.512158054711246
brick,"change separater, put change in the different holes",2.3,9,0.35065770149230957,7,1,0.8134076325565687
brick,raise a bed higher,1.5,4,0.29242146015167236,3,1,0.9035798716649781
brick,holding up an object,1.3,4,0.28756463527679443,2,1,0.8134076325565687
brick,brick as a door stop,1.3,5,0.27742379903793335,3,3,2.532083755488011
brick,belt buckle,2.7,2,0.3454121947288513,2,0,0.0
brick,you could draw a picture on it,2.3,7,0.305155873298645,3,2,1.512158054711246
brick,sinker,2.5,1,0.3168351650238037,1,0,0.0
brick,break it into chunks and press it into cement to make pictures,3.5,12,0.35971206426620483,6,3,2.3255656872678148
brick,paddle,2.3,1,0.37055110931396484,1,0,0.0
brick,crush it to powder,3.7,4,0.29493868350982666,2,1,0.7509287402904424
brick,to make a fort,1.8,4,0.28919702768325806,2,1,0.7612293144208038
brick,weight,1.3,1,0.39991044998168945,1,1,0.8473488686254644
brick,Hang it from a tree for use as a bird house,3.4,11,0.3435055613517761,5,3,2.415737926376224
brick,weights for working out,3.0,4,0.2890281081199646,2,0,0.0
brick,keep it in your purse in case you have to hit someone really hard,1.7,14,0.3773341178894043,7,2,2.4253630530226276
brick,clock,3.0,1,0.3657679557800293,1,0,0.0
brick,carry it for protection,1.5,4,0.2663341164588928,2,1,0.7509287402904424
brick,more than one can result in a musical instrument,3.0,9,0.341405987739563,4,1,0.9035798716649781
brick,smash the and make rocks for your fish bowl,3.0,9,0.31245315074920654,5,1,0.7612293144208038
brick,a driveway,1.3,2,0.30392271280288696,1,0,0.0
brick,a book stop,1.7,3,0.2875204086303711,2,1,0.8473488686254644
brick,putting a brick in a purse so you can defend yourself if attacked =),1.7,15,0.3532559871673584,7,1,0.7612293144208038
brick,flail,1.0,1,0.3242822289466858,1,0,0.0
brick,hollow it out for a sturdy container,2.5,7,0.30242228507995605,3,1,0.7509287402904424
brick,building a dam,1.0,3,0.31863337755203247,2,1,0.8134076325565687
brick,hit,2.7,1,0.373141884803772,1,0,0.0
brick,build a fence,1.2,3,0.26898515224456787,2,1,0.7509287402904424
brick,house in water made of bricks (water = lake and ocean),1.5,13,0.38867777585983276,10,2,1.6545086119554204
brick,Anchor for small boat,1.8,4,0.3161669969558716,3,1,0.8134076325565687
brick,bottom of a swimming pool,2.0,5,0.29981720447540283,3,0,0.0
brick,car jack,2.0,2,0.3270074129104614,2,1,0.8473488686254644
brick,a table statue,1.7,3,0.2775915861129761,2,1,0.8134076325565687
brick,heat,2.3,1,0.4086509346961975,1,0,0.0
brick,Flying projectile,1.4,2,0.3297349810600281,2,0,0.0
brick,as a place to eat on,1.8,6,0.33083832263946533,2,1,0.8473488686254644
brick,to write... the reddish color will allow u 2 write,2.6,11,0.3911699652671814,8,0,0.0
brick,to store objects inside,2.0,4,0.2774454951286316,3,0,0.0
brick,hold down paper so that when you're painting the wind doesn't blow the paper away,1.7,17,0.3548893332481384,9,2,1.660756501182033
brick,prop open a door,1.9,4,0.2882598042488098,3,1,2.7705167173252283
brick,find two and smack them together to make an instrument,3.0,10,0.32264941930770874,6,1,0.7612293144208038
brick,using to strengthen your hand by breaking bricks,2.0,8,0.30745065212249756,5,0,0.0
brick,to hold something down  like paper,1.0,6,0.2882651090621948,4,3,3.2693346842283013
brick,walls,1.0,1,0.3666455149650574,1,0,0.0
brick,for decoration,1.7,2,0.3744651675224304,1,0,0.0
brick,put behind tires to keep car from rolling away,3.2,9,0.34694987535476685,7,3,3.5077676460655187
brick,decoration in garden,2.5,3,0.3140299916267395,2,1,0.7509287402904424
brick,build a dam,2.0,3,0.31405109167099,2,1,0.7509287402904424
brick,booster,2.1,1,0.38805872201919556,1,0,0.0
brick,put together to build something,1.0,5,0.29775428771972656,4,3,2.411685241472475
brick,use for arts and crafts,1.4,5,0.3301050066947937,3,1,0.7612293144208038
brick,throw at something scary,3.2,4,0.2917771339416504,3,1,1.6946977372509289
brick,to stack and make something to stand on (like a ladder),1.7,13,0.32202214002609253,8,3,3.2693346842283013
brick,use it as a paper weight,1.5,6,0.30575257539749146,3,3,3.206855791962175
brick,you can paint them and make artwork out of them,1.4,10,0.32984811067581177,3,1,1.5224586288416075
brick,burn a,1.4,2,0.33177417516708374,1,0,0.0
brick,use it for decoration,1.4,4,0.2706393003463745,2,2,1.512158054711246
brick,"to ""lift"" (body building)",1.7,8,0.3178674578666687,7,0,0.0
brick,pound it on the ground for sound effects,2.3,8,0.3106357455253601,4,1,0.7509287402904424
brick,decorate with it giving your house the rustic look,1.4,9,0.3266751170158386,5,2,1.6545086119554204
brick,fighting utensil,1.0,2,0.29665815830230713,2,0,0.0
brick,as a piggy bank,3.5,4,0.3103272318840027,2,0,0.0
brick,you could make a tower,1.0,5,0.29716092348098755,3,1,1.5224586288416075
brick,patio,1.3,1,0.3936649560928345,1,0,0.0
brick,use as a wall,1.3,4,0.30109483003616333,2,2,1.512158054711246
brick,To break things,1.2,3,0.2898648977279663,2,1,0.8134076325565687
brick,making a oven,1.0,3,0.2838350534439087,2,0,0.0
brick,paint to use as a decorative,2.7,6,0.29887855052948,3,1,1.5224586288416075
brick,to serve pizza on,2.7,4,0.2887265682220459,2,0,0.0
brick,hide a geocache,4.8,3,0.30132561922073364,2,0,0.0
brick,stand on it for a height booster,1.7,7,0.29330891370773315,3,2,1.564336372847011
brick,break something with it,1.0,4,0.2789292335510254,2,3,2.411685241472475
brick,gas pedal holder,1.4,3,0.33606189489364624,3,1,0.9235055724417427
brick,supports for heavy objects,1.3,4,0.39154767990112305,3,0,0.0
brick,can be used to hold up a board for a makeshift table,3.0,12,0.33602607250213623,5,2,2.388044579533941
brick,to stop something from rolling,1.7,5,0.3103456497192383,3,2,2.618203309692672
brick,to kill bugs with,2.0,4,0.2972167134284973,2,0,0.0
brick,connect the to your car and drag it as you drive,1.4,11,0.35605257749557495,4,2,1.598277608915907
brick,lamp,2.2,1,0.3731030821800232,1,0,0.0
brick,make a wall,1.0,3,0.27275848388671875,2,2,1.512158054711246
brick,throw at some things,1.7,4,0.2961629033088684,2,1,0.8473488686254644
brick,You know can be painted and star in television shows...,2.6,11,0.3573424220085144,6,0,0.0
brick,a step stool,1.8,3,0.27876609563827515,2,0,0.0
brick,keep a door open,1.4,4,0.3182281255722046,3,1,2.7705167173252283
brick,give it to a friend,2.3,5,0.3022293448448181,2,1,0.7509287402904424
brick,to stop a car from rolling,1.2,6,0.3131088614463806,3,2,2.618203309692672
brick,pile of bricks as a step ladder to get to a place higher,1.7,13,0.32875871658325195,7,1,1.6946977372509289
brick,driving object,2.3,2,0.31506532430648804,2,1,0.8134076325565687
